,Body,Passengers,Interior,Exterior,Wheels,Tires,Fuel,Basic,Powertrain,Engine,Horsepower,Transmission,Stock,VIN,Year,Make Model,Mileage,Highway,City,Price,Brand,Model,Liters,Cylinder,HP,TransType
"https://www.carvana.com/search/2000229191/2015-lexus-es-300h-sedan-4d-?sri=dff7cc91-3a88-43f7-a05e-09c39083ea8d
",Sedan,5.0,Fire Agate Pearl,Parchment,17 Alloy wheels,215-55,Gas,"48 mo. / 50,000 mi.; Expired","72 mo. / 70,000 mi.; 28 mos. 2,700 mi. left",2.5L Hybrid I4,200 hp,"Automatic, ECVT-i",2000229191,JTHBW1GG1F2094322,2015,Lexus ES,67090,39,40,21300,Lexus,ES,2.5L,Hybrid I4,200,auto
"https://www.carvana.com/search/2000229758/2016-toyota-trd-off-road-pickup-4d-5-ft-?sri=dff7cc91-3a88-43f7-a05e-09c39083ea8d
",Pickup,5.0,Magnetic Gray Metallic,Black/Caramel,16 Alloy wheels,265-70,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 22 mos. 25,000 mi. left",3.5L V6,278 hp / 265 ft-lbs. torque,"Automatic, 6-Spd",2000229758,5TFCZ5AN6GX005733,2016,Toyota Tacoma Double Cab,34762,23,18,30900,Toyota,Tacoma Double Cab,3.5L,V6,278,auto
"https://www.carvana.com/search/2000226898/2017-buick-leather-group-sedan-4d-?sri=dff7cc91-3a88-43f7-a05e-09c39083ea8d
",Sedan,5.0,Crystal Red Tintcoat,Ebony,18 Alloy wheels,235-45,Gas,"48 mo. / 50,000 mi.; 21 mos. 11,100 mi. left","72 mo. / 70,000 mi.; 45 mos. 31,100 mi. left",Ecotec 2.4L I4,180 hp / 171 ft-lbs. torque,"Auto, 6-Spd w/Shft Ctrl",2000226898,1G4PS5SKXH4112549,2017,Buick Verano,38660,31,21,15300,Buick,Verano,Ecotec,2.4L I4,180,auto
"https://www.carvana.com/search/2000226808/2016-bmw-228i-coupe-2d-?sri=dff7cc91-3a88-43f7-a05e-09c39083ea8d
",Coupe,5.0,Midnight Blue Metallic,BLACK,17 Alloy wheels,205-50,Gas,"48 mo. / 50,000 mi.; 11 mos. 13,600 mi. left","48 mo. / 50,000 mi.; 11 mos. 13,600 mi. left",2.0L Turbo I4,240 hp / 255 ft-lbs. torque,"Auto, 8-Spd Sport",2000226808,WBA1F9C56GV545970,2016,BMW 2 Series,36127,34,22,21400,BMW,2 Series,2.0L,Turbo I4,240,auto
"https://www.carvana.com/search/2000229551/2016-toyota-le-sedan-4d-?sri=dff7cc91-3a88-43f7-a05e-09c39083ea8d
",Sedan,5.0,Parisian Night Pearl,BEIGE,16 Steel with hub caps,205-65,Gas,"36 mo. / 36,000 mi.; 2 mos. 15,400 mi. left","60 mo. / 60,000 mi.; 26 mos. 39,400 mi. left",2.5L I4,178 hp / 170 ft-lbs. torque,"Auto, 6-Spd SeqShft",2000229551,4T4BF1FK5GR549610,2016,Toyota Camry,20338,35,25,15900,Toyota,Camry,2.5L,I4,178,auto
"https://www.carvana.com/search/2000228642/2016-cadillac-luxury-collection-sport-utility-4d-?sri=dff7cc91-3a88-43f7-a05e-09c39083ea8d
",SUV,5.0,Silver Coast Metallic,Caramel w/Ebony Accents,18 Alloy wheels,235-65,Gas,"48 mo. / 50,000 mi.; 8 mos. 1,600 mi. left","72 mo. / 70,000 mi.; 32 mos. 21,600 mi. left",3.6L V6,308 hp / 265 ft-lbs. torque,"Auto, 6-Spd TAPshift",2000228642,3GYFNBE31GS531120,2016,Cadillac SRX,48119,24,17,24500,Cadillac,SRX,3.6L,V6,308,auto
"https://www.carvana.com/search/2000231079/2016-nissan-sl-sport-utility-4d-?sri=dff7cc91-3a88-43f7-a05e-09c39083ea8d
",Wagon,5.0,Pearl White,BLACK,17 Alloy wheels,225-65,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 21 mos. 25,600 mi. left",2.5L I4,170 hp / 175 ft-lbs. torque,"Auto, CVT Xtronic",2000231079,KNMAT2MV3GP601658,2016,Nissan Rogue,34141,32,25,17500,Nissan,Rogue,2.5L,I4,170,auto
"https://www.carvana.com/search/2000230519/2017-nissan-sl-sport-utility-4d-?sri=dff7cc91-3a88-43f7-a05e-09c39083ea8d
",Wagon,5.0,Pearl White,Charcoal,18 Alloy wheels,225-60,Gas,"36 mo. / 36,000 mi.; 19 mos. 2,800 mi. left","60 mo. / 60,000 mi.; 43 mos. 26,800 mi. left",2.5L I4,170 hp / 175 ft-lbs. torque,"Auto, CVT Xtronic",2000230519,5N1AT2MV6HC880480,2017,Nissan Rogue,32965,32,25,21000,Nissan,Rogue,2.5L,I4,170,auto
"https://www.carvana.com/search/2000229931/2015-chrysler-300c-sedan-4d-?sri=dff7cc91-3a88-43f7-a05e-09c39083ea8d
",Sedan,5.0,Jazz Blue Pearl Coat,BEIGE,18 Alloy wheels,225-60,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 100,000 mi.; 14 mos. 84,100 mi. left",Pentastar 3.6L V6,292 hp / 260 ft-lbs. torque,"Automatic, 8-Spd",2000229931,2C3CCAEGXFH819056,2015,Chrysler 300,15635,31,19,20700,Chrysler,300,Pentastar,3.6L V6,292,auto
"https://www.carvana.com/search/2000229844/2015-mini-cooper-hatchback-2d-?sri=dff7cc91-3a88-43f7-a05e-09c39083ea8d
",Hatchback,4.0,Chili Red,Black,15 Alloy wheels,175-65,Gas,"48 mo. / 50,000 mi.; 9 mos. 24,900 mi. left","48 mo. / 50,000 mi.; 9 mos. 24,900 mi. left",1.5L Turbo I3,134 hp / 162 ft-lbs. torque,"Auto, 6-Spd Steptronic",2000229844,WMWXM5C5XF3A60673,2015,MINI Hardtop 2 Door,24849,37,28,15100,MINI,Hardtop 2 Door,1.5L,Turbo I3,134,auto
"https://www.carvana.com/search/2000229827/2017-gmc-sle-2-sport-utility-4d-?sri=dff7cc91-3a88-43f7-a05e-09c39083ea8d
",SUV,5.0,Crimson Red Tintcoat,Jet Black,18 Alloy wheels,235-55,Gas,"36 mo. / 36,000 mi.; 9 mos. 18,100 mi. left","60 mo. / 60,000 mi.; 33 mos. 42,100 mi. left",Ecotec 2.4L I4,182 hp / 172 ft-lbs. torque,"Automatic, 6-Spd",2000229827,2GKALNEK4H6197877,2017,GMC Terrain,17670,32,22,19200,GMC,Terrain,Ecotec,2.4L I4,182,auto
"https://www.carvana.com/search/2000231956/2016-kia-sx-turbo-sedan-4d-?sri=b9186b8a-895f-4355-b195-eac3237a446b
",Sedan,5.0,Ebony Black,Black,18 Alloy wheels,235-55,Gas,"60 mo. / 60,000 mi.; 27 mos. 14,300 mi. left","60 mo. / 60,000 mi.; 27 mos. 14,300 mi. left",2.0L Turbo I4,245 hp / 260 ft-lbs. torque,"Auto, 6-Spd Sportmatic",2000231956,5XXGW4L23GG073065,2016,Kia Optima,45406,32,22,19700,Kia,Optima,2.0L,Turbo I4,245,auto
"https://www.carvana.com/search/2000231529/2016-hyundai-coupe-3d-?sri=b9186b8a-895f-4355-b195-eac3237a446b
",Coupe,5.0,Century White,Black,17 Alloy wheels,215-45,Gas,"60 mo. / 60,000 mi.; 23 mos. 42,500 mi. left","60 mo. / 60,000 mi.; 23 mos. 42,500 mi. left",1.6L I4,132 hp / 120 ft-lbs. torque,"Auto, 6-Spd EcoShft DCT",2000231529,KMHTC6AD1GU264559,2016,Hyundai Veloster,17214,36,28,14600,Hyundai,Veloster,1.6L,I4,132,auto
"https://www.carvana.com/search/2000231074/2016-nissan-sl-sport-utility-4d-?sri=b9186b8a-895f-4355-b195-eac3237a446b
",SUV,7.0,Magnetic Black,Graphite,18 Alloy wheels,235-65,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 26 mos. 17,900 mi. left",3.5L V6,260 hp / 240 ft-lbs. torque,"Automatic, CVT",2000231074,5N1AR2MM3GC620848,2016,Nissan Pathfinder,41881,26,19,22100,Nissan,Pathfinder,3.5L,V6,260,auto
"https://www.carvana.com/search/2000231061/2016-nissan-2.5-sv-sedan-4d-?sri=b9186b8a-895f-4355-b195-eac3237a446b
",Sedan,5.0,Pearl White,Beige,17 Alloy wheels,215-55,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 23 mos. 28,900 mi. left",2.5L I4,182 hp / 180 ft-lbs. torque,"Automatic, Xtronic CVT",2000231061,1N4AL3AP1GC143689,2016,Nissan Altima,30820,39,27,15400,Nissan,Altima,2.5L,I4,182,auto
"https://www.carvana.com/search/2000231914/2015-buick-sedan-4d-?sri=b9186b8a-895f-4355-b195-eac3237a446b
",Sedan,5.0,GRAY,BLACK,18 Alloy wheels,235-50,Gas,"48 mo. / 50,000 mi.; 6 mos. 14,000 mi. left","72 mo. / 70,000 mi.; 30 mos. 34,000 mi. left",2.0L Turbo I4,259 hp / 295 ft-lbs. torque,"Automatic, 6-Spd",2000231914,2G4GK5EX0F9275809,2015,Buick Regal,35776,30,21,15000,Buick,Regal,2.0L,Turbo I4,259,auto
"https://www.carvana.com/search/2000229819/2015-nissan-s-sedan-4d-?sri=b9186b8a-895f-4355-b195-eac3237a446b
",Sedan,5.0,Fresh Powder,Marble Gray,16 Steel with hub caps,205-55,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 21 mos. 28,300 mi. left",1.8L I4,130 hp / 128 ft-lbs. torque,"Automatic, CVT w/Xtronic",2000229819,3N1AB7AP7FY333851,2015,Nissan Sentra,31456,39,29,11600,Nissan,Sentra,1.8L,I4,130,auto
"https://www.carvana.com/search/2000228384/2016-toyota-xle-sedan-4d-?sri=b9186b8a-895f-4355-b195-eac3237a446b
",Sedan,5.0,Parisian Night Pearl,BLACK,17 Alloy wheels,215-55,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 24 mos. 43,800 mi. left",3.5L V6,268 hp / 248 ft-lbs. torque,"Auto, 6-Spd SeqShft",2000228384,4T1BK1FK5GU572164,2016,Toyota Camry,15907,31,21,20800,Toyota,Camry,3.5L,V6,268,auto
"https://www.carvana.com/search/2000226850/2017-nissan-sv-sedan-4d-?sri=b9186b8a-895f-4355-b195-eac3237a446b
",Sedan,5.0,Gun Metallic,Charcoal,16 Alloy wheels,185-65,Gas,"36 mo. / 36,000 mi.; 24 mos. 25,400 mi. left","60 mo. / 60,000 mi.; 48 mos. 49,400 mi. left",1.6L I4,109 hp / 107 ft-lbs. torque,"Auto, CVT w/Xtronic",2000226850,3N1CN7APXHL812412,2017,Nissan Versa,10325,39,31,13100,Nissan,Versa,1.6L,I4,109,auto
"https://www.carvana.com/search/2000230941/2015-buick-premium-sport-utility-4d-?sri=b9186b8a-895f-4355-b195-eac3237a446b
",SUV,5.0,Carbon Black Metallic,Ebony,18 Alloy wheels,215-55,Gas,"48 mo. / 50,000 mi.; 7 mos. 26,400 mi. left","72 mo. / 70,000 mi.; 31 mos. 46,400 mi. left",Ecotec 1.4L Turbo I4,138 hp / 148 ft-lbs. torque,"Automatic, 6-Spd w/Overdrive",2000230941,KL4CJHSB4FB142284,2015,Buick Encore,23383,30,23,19400,Buick,Encore,Ecotec,1.4L Turbo I4,138,auto
"https://www.carvana.com/search/2000230933/2018-chevrolet-lt-sedan-4d-?sri=b9186b8a-895f-4355-b195-eac3237a446b
",Sedan,5.0,Mosaic Black Metallic,Jet Black,18 Alloy wheels,235-50,Gas,"36 mo. / 36,000 mi.; 26 mos. 13,300 mi. left","60 mo. / 60,000 mi.; 50 mos. 37,300 mi. left",3.6L Flex Fuel V6,305 hp / 264 ft-lbs. torque,"Auto, 6-Spd Overdrive",2000230933,2G1105S3XJ9167040,2018,Chevrolet Impala,22470,30,22,20100,Chevrolet,Impala,3.6L,Flex Fuel V6,305,auto
"https://www.carvana.com/search/2000230926/2017-chevrolet-ls-sport-utility-4d-?sri=b9186b8a-895f-4355-b195-eac3237a446b
",SUV,8.0,Tungsten Metallic,Dark Titanium/Light Titanium,17 Alloy wheels,245-70,Gas,"36 mo. / 36,000 mi.; 12 mos. 17,400 mi. left","60 mo. / 60,000 mi.; 36 mos. 41,400 mi. left",3.6L V6,281 hp / 266 ft-lbs. torque,"Automatic, 6-Spd",2000230926,1GNKRFED5HJ266155,2017,Chevrolet Traverse,18374,24,17,22000,Chevrolet,Traverse,3.6L,V6,281,auto
"https://www.carvana.com/search/2000229662/2017-toyota-five-wagon-4d-?sri=b9186b8a-895f-4355-b195-eac3237a446b
",Wagon,5.0,WHITE,BLACK,16 Alloy wheels,205-60,Gas/Elec Hybrid,"36 mo. / 36,000 mi.; 24 mos. 19,500 mi. left","60 mo. / 60,000 mi.; 48 mos. 43,500 mi. left",1.8L Hybrid I4,134 hp,"Automatic, CVT",2000229662,JTDZN3EU5HJ074171,2017,Toyota Prius v,16271,39,43,26100,Toyota,Prius v,1.8L,Hybrid I4,134,auto
"https://www.carvana.com/search/2000230622/2015-jeep-latitude-sport-utility-4d-?sri=b9186b8a-895f-4355-b195-eac3237a446b
",SUV,5.0,Omaha Orange,Black/Sandstorm,17 Alloy wheels,215-60,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 100,000 mi.; 21 mos. 74,400 mi. left",2.4L I4,180 hp / 175 ft-lbs. torque,"Automatic, 9-Spd",2000230622,ZACCJBBT7FPC17190,2015,Jeep Renegade,25340,29,21,16100,Jeep,Renegade,2.4L,I4,180,auto
"https://www.carvana.com/search/2000226834/2016-infiniti-3.5-sport-utility-4d-?sri=b9186b8a-895f-4355-b195-eac3237a446b
",SUV,5.0,Majestic White,Graphite,18 Alloy wheels,235-65,Gas,"48 mo. / 60,000 mi.; 14 mos. 31,500 mi. left","72 mo. / 70,000 mi.; 38 mos. 41,500 mi. left",3.5L V6,265 hp / 248 ft-lbs. torque,"Auto, CVT Manual Spt",2000226834,5N1AL0MN8GC512756,2016,INFINITI QX60,28275,27,21,28100,INFINITI,QX60,3.5L,V6,265,manual
"https://www.carvana.com/search/2000231417/2017-lexus-es-350-sedan-4d-?sri=b9186b8a-895f-4355-b195-eac3237a446b
",Sedan,5.0,Obsidian,Parchment w/Espresso Birds-Eye Maple Trim,17 Alloy wheels,215-55,Gas,"48 mo. / 50,000 mi.; 22 mos. 32,700 mi. left","72 mo. / 70,000 mi.; 46 mos. 52,700 mi. left",3.5L V6,268 hp / 248 ft-lbs. torque,"Auto, 6-Spd Seq Shft",2000231417,58ABK1GG5HU045892,2017,Lexus ES,17099,30,21,30000,Lexus,ES,3.5L,V6,268,auto
"https://www.carvana.com/search/2000228429/2017-subaru-wrx-limited-sedan-4d-?sri=b9186b8a-895f-4355-b195-eac3237a446b
",Sedan,5.0,WR Blue Pearl,Carbon Black,18 Alloy wheels,245-40,Gas,"36 mo. / 36,000 mi.; 14 mos. 14,900 mi. left","60 mo. / 60,000 mi.; 38 mos. 38,900 mi. left",2.0L Turbo H4,268 hp / 258 ft-lbs. torque,"Manual, 6-Spd",2000228429,JF1VA1J67H9837465,2017,Subaru WRX,20818,27,20,26000,Subaru,WRX,2.0L,Turbo H4,268,manual
"https://www.carvana.com/search/2000230895/2017-dodge-sxt-sport-utility-4d-?sri=b9186b8a-895f-4355-b195-eac3237a446b
",SUV,7.0,Pitch Black Clear Coat,Black,17 Alloy wheels,225-65,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 35 mos. 13,100 mi. left",Pentastar 3.6L V6,283 hp / 260 ft-lbs. torque,"Auto, 6-Spd AutoStick",2000230895,3C4PDDBG2HT592262,2017,Dodge Journey,46627,24,16,16800,Dodge,Journey,Pentastar,3.6L V6,283,auto
"https://www.carvana.com/search/2000230165/2017-nissan-sv-sport-utility-4d-?sri=921a0375-268c-4b70-ad29-186137a70ba4
",SUV,7.0,Cayenne Red,Charcoal,18 Alloy wheels,235-65,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 39 mos. 11,700 mi. left",3.5L V6,284 hp / 259 ft-lbs. torque,"Automatic, Xtronic CVT",2000230165,5N1DR2MN3HC679373,2017,Nissan Pathfinder,48068,27,20,18400,Nissan,Pathfinder,3.5L,V6,284,auto
"https://www.carvana.com/search/2000230028/2017-chrysler-300c-sedan-4d-?sri=921a0375-268c-4b70-ad29-186137a70ba4
",Sedan,5.0,Gloss Black,Black,19 Alloy wheels,235-55,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 39 mos. 8,400 mi. left",Pentastar 3.6L V6,292 hp / 260 ft-lbs. torque,"Automatic, 8-Spd",2000230028,2C3CCAKG6HH637510,2017,Chrysler 300,51396,27,18,19000,Chrysler,300,Pentastar,3.6L V6,292,auto
"https://www.carvana.com/search/2000229954/2016-volkswagen-1.8t-se-sedan-4d-?sri=921a0375-268c-4b70-ad29-186137a70ba4
",Sedan,5.0,Reef Blue Metallic,BLACK,17 Alloy wheels,215-55,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 23 mos. 46,200 mi. left",1.8L Turbo I4,170 hp / 184 ft-lbs. torque,"Auto, 6-Spd Tiptronic Spt",2000229954,1VWBT7A33GC013915,2016,Volkswagen Passat,13553,38,25,16700,Volkswagen,Passat,1.8L,Turbo I4,170,auto
"https://www.carvana.com/search/2000229291/2015-gmc-sle-pickup-4d-5-34-ft-?sri=921a0375-268c-4b70-ad29-186137a70ba4
",Pickup,6.0,Summit White,Dark Ash/Jet Black,20 Alloy wheels,275-55,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 100,000 mi.; 25 mos. 24,100 mi. left",EcoTec3 5.3L V8,355 hp / 383 ft-lbs. torque,"Auto, 6-Spd HD Overdrive",2000229291,3GTP1UEC8FG499365,2015,GMC Sierra 1500 Crew Cab,75630,24,18,25300,GMC,Sierra 1500 Crew Cab,EcoTec3,5.3L V8,355,auto
"https://www.carvana.com/search/2000229242/2015-nissan-2.5-sl-sedan-4d-?sri=921a0375-268c-4b70-ad29-186137a70ba4
",Sedan,5.0,Gun Metallic,Charcoal,17 Alloy wheels,215-55,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 23 mos. 29,200 mi. left",2.5L I4,182 hp / 180 ft-lbs. torque,"Automatic, Xtronic CVT",2000229242,1N4AL3AP5FN880557,2015,Nissan Altima,30557,38,27,15000,Nissan,Altima,2.5L,I4,182,auto
"https://www.carvana.com/search/2000228834/2017-nissan-3.5-sl-sedan-4d-?sri=921a0375-268c-4b70-ad29-186137a70ba4
",Sedan,5.0,Java Metallic,Charcoal,18 Alloy wheels,235-45,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 34 mos. 9,400 mi. left",3.5L V6,270 hp / 251 ft-lbs. torque,"Automatic, Xtronic CVT",2000228834,1N4BL3AP9HC154350,2017,Nissan Altima,50346,32,22,15800,Nissan,Altima,3.5L,V6,270,auto
"https://www.carvana.com/search/2000228400/2016-volkswagen-2.0t-s-sport-utility-4d-?sri=921a0375-268c-4b70-ad29-186137a70ba4
",SUV,5.0,Pure White,Beige/Black,16 Alloy wheels,215-65,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 22 mos. 25,400 mi. left",2.0L Turbo I4,200 hp / 207 ft-lbs. torque,"Auto, 6-Spd Tiptronic Spt",2000228400,WVGAV7AX4GW558723,2016,Volkswagen Tiguan,34335,26,21,14700,Volkswagen,Tiguan,2.0L,Turbo I4,200,auto
"https://www.carvana.com/search/2000226819/2016-kia-wagon-4d-?sri=921a0375-268c-4b70-ad29-186137a70ba4
",Wagon,5.0,WHITE,BLACK,17 Alloy wheels,215-55,Gas,"60 mo. / 60,000 mi.; 26 mos. 18,600 mi. left","60 mo. / 60,000 mi.; 26 mos. 18,600 mi. left",2.0L I4,164 hp / 151 ft-lbs. torque,"Auto, 6-Spd Sportmatic",2000226819,KNDJP3A51G7242924,2016,Kia Soul,41175,31,24,14300,Kia,Soul,2.0L,I4,164,auto
"https://www.carvana.com/search/2000226213/2018-kia-lx-sedan-4d-?sri=921a0375-268c-4b70-ad29-186137a70ba4
",Sedan,5.0,Deep Sea Blue,Black,15 Steel with hub caps,195-65,Gas,"60 mo. / 60,000 mi.; 51 mos. 51,300 mi. left","60 mo. / 60,000 mi.; 51 mos. 51,300 mi. left",2.0L I4,147 hp / 132 ft-lbs. torque,"Automatic, 6-Spd w/Sportmatic",2000226213,3KPFK4A70JE253674,2018,Kia Forte,8413,37,29,14900,Kia,Forte,2.0L,I4,147,auto
"https://www.carvana.com/search/2000225350/2014-lexus-es-350-sedan-4d-?sri=921a0375-268c-4b70-ad29-186137a70ba4
",Sedan,5.0,Starfire Pearl,Parchment,17 Alloy wheels,215-55,Gas,"48 mo. / 50,000 mi.; Expired","72 mo. / 70,000 mi.; 14 mos. 36,600 mi. left",3.5L V6,268 hp / 248 ft-lbs. torque,"Auto, 6-Spd SeqShft",2000225350,JTHBK1GG4E2112824,2014,Lexus ES,33103,31,21,21400,Lexus,ES,3.5L,V6,268,auto
"https://www.carvana.com/search/2000224719/2016-hyundai-sport-utility-4d-?sri=921a0375-268c-4b70-ad29-186137a70ba4
",SUV,5.0,Sparkling Silver,Gray,17 Alloy wheels,235-65,Gas,"60 mo. / 60,000 mi.; 23 mos. 24,400 mi. left","60 mo. / 60,000 mi.; 23 mos. 24,400 mi. left",2.4L I4,190 hp / 181 ft-lbs. torque,"Auto, 6-Spd Shiftronic",2000224719,5XYZUDLB3GG377135,2016,Hyundai Santa Fe Sport,35393,25,19,17600,Hyundai,Santa Fe Sport,2.4L,I4,190,auto
"https://www.carvana.com/search/2000223074/2017-nissan-2.5-sv-sedan-4d-?sri=921a0375-268c-4b70-ad29-186137a70ba4
",Sedan,5.0,Brilliant Silver,Charcoal,17 Alloy wheels,215-55,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 40 mos. 21,700 mi. left",2.5L I4,182 hp / 180 ft-lbs. torque,"Automatic, Xtronic CVT",2000223074,1N4AL3AP1HC278849,2017,Nissan Altima,38010,39,27,14300,Nissan,Altima,2.5L,I4,182,auto
"https://www.carvana.com/search/2000222843/2017-nissan-sv-sport-utility-4d-?sri=921a0375-268c-4b70-ad29-186137a70ba4
",Wagon,5.0,Midnight Jade,BLACK,17 Alloy wheels,225-65,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 39 mos. 17,700 mi. left",2.5L I4,170 hp / 175 ft-lbs. torque,"Auto, CVT Xtronic",2000222843,KNMAT2MV8HP575169,2017,Nissan Rogue,42061,32,25,17400,Nissan,Rogue,2.5L,I4,170,auto
"https://www.carvana.com/search/2000189680/2015-bmw-328i-sedan-4d-?sri=921a0375-268c-4b70-ad29-186137a70ba4
",Sedan,5.0,Liquid Blue Metallic,BEIGE,17 Alloy wheels,225-50,Gas,"48 mo. / 50,000 mi.; 14 mos. 29,200 mi. left","48 mo. / 50,000 mi.; 14 mos. 29,200 mi. left",2.0L Turbo I4,240 hp / 255 ft-lbs. torque,"Auto, 8-Spd Steptronic",2000189680,WBA3A5G59FNS90675,2015,BMW 3 Series,20517,35,23,21200,BMW,3 Series,2.0L,Turbo I4,240,auto
"https://www.carvana.com/search/2000228945/2015-volkswagen-1.8t-limited-edition-sedan-4d-?sri=921a0375-268c-4b70-ad29-186137a70ba4
",Sedan,5.0,Reflex Silver Metallic,Titan Black,16 Steel with hub caps,215-60,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 13 mos. 8,300 mi. left",1.8L Turbo I4,170 hp / 184 ft-lbs. torque,"Auto, 6-Spd Tiptronic Spt",2000228945,1VWAT7A36FC076095,2015,Volkswagen Passat,51464,36,24,12400,Volkswagen,Passat,1.8L,Turbo I4,170,auto
"https://www.carvana.com/search/2000230061/2017-chevrolet-lt-sedan-4d-?sri=921a0375-268c-4b70-ad29-186137a70ba4
",Sedan,5.0,Blue Velvet Metallic,Dark Atmosphere/Loft Brown,17 Alloy wheels,225-55,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 34 mos. 17,300 mi. left",Ecotec 1.5L Turbo I4,160 hp / 184 ft-lbs. torque,"Automatic, 6-Spd",2000230061,1G1ZE5ST6HF199053,2017,Chevrolet Malibu,42454,36,27,14800,Chevrolet,Malibu,Ecotec,1.5L Turbo I4,160,auto
"https://www.carvana.com/search/2000226127/2016-kia-lx-sedan-4d-?sri=921a0375-268c-4b70-ad29-186137a70ba4
",Sedan,5.0,Clear White,Black,15 Alloy wheels,195-65,Gas,"60 mo. / 60,000 mi.; 24 mos. 33,600 mi. left","60 mo. / 60,000 mi.; 24 mos. 33,600 mi. left",1.8L I4,145 hp / 130 ft-lbs. torque,"Auto, 6-Spd w/Sportmatic & Active ECO System",2000226127,KNAFK4A60G5458663,2016,Kia Forte,26135,39,26,12300,Kia,Forte,1.8L,I4,145,auto
"https://www.carvana.com/search/2000221729/2017-dodge-se-sport-utility-4d-?sri=921a0375-268c-4b70-ad29-186137a70ba4
",SUV,5.0,WHITE,BLACK,17 Steel with hub caps,225-65,Gas,"36 mo. / 36,000 mi.; 28 mos. 18,300 mi. left","60 mo. / 60,000 mi.; 52 mos. 42,300 mi. left",2.4L I4,173 hp / 166 ft-lbs. torque,"Auto, 4-Spd AutoStick",2000221729,3C4PDCAB6HT707879,2017,Dodge Journey,17411,25,19,16100,Dodge,Journey,2.4L,I4,173,auto
"https://www.carvana.com/search/2000231678/2017-nissan-2.5-sv-sedan-4d-?sri=921a0375-268c-4b70-ad29-186137a70ba4
",Sedan,5.0,Brilliant Silver,Charcoal,17 Alloy wheels,215-55,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 36 mos. 19,500 mi. left",2.5L I4,182 hp / 180 ft-lbs. torque,"Automatic, Xtronic CVT",2000231678,1N4AL3AP3HC195780,2017,Nissan Altima,40273,39,27,14100,Nissan,Altima,2.5L,I4,182,auto
"https://www.carvana.com/search/2000230857/2015-buick-gs-sedan-4d-?sri=82db5ef7-110f-4ce1-9bfb-36638a3eaa77
",Sedan,4.0,Black Diamond Tricoat,Ebony,20 Alloy wheels,255-35,Gas,"48 mo. / 50,000 mi.; 8 mos. 25,100 mi. left","72 mo. / 70,000 mi.; 32 mos. 45,100 mi. left",2.0L Turbo I4,259 hp / 295 ft-lbs. torque,"Automatic, 6-Spd",2000230857,2G4GT5GXXF9276461,2015,Buick Regal,24615,30,21,20600,Buick,Regal,2.0L,Turbo I4,259,auto
"https://www.carvana.com/search/2000225518/2015-lexus-is-250-sedan-4d-?sri=82db5ef7-110f-4ce1-9bfb-36638a3eaa77
",Sedan,5.0,RED,GRAY,17 Alloy wheels,225-45,Gas,"48 mo. / 50,000 mi.; Expired","72 mo. / 70,000 mi.; 23 mos. 31,800 mi. left",2.5L V6,204 hp / 185 ft-lbs. torque,"Automatic, 6-Spd",2000225518,JTHBF1D27F5063244,2015,Lexus IS,37994,30,21,20900,Lexus,IS,2.5L,V6,204,auto
"https://www.carvana.com/search/2000231891/2017-ford-se-hatchback-4d-?sri=82db5ef7-110f-4ce1-9bfb-36638a3eaa77
",Hatchback,5.0,Shadow Black,Medium Light Stone,16 Alloy wheels,215-55,Flex Fuel,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 44 mos. 17,400 mi. left",2.0L Flex Fuel I4,160 hp / 146 ft-lbs. torque,"Auto, 6-Spd Powershift",2000231891,1FADP3K2XHL317264,2017,Ford Focus,42349,36,26,11700,Ford,Focus,2.0L,Flex Fuel I4,160,auto
