"https://www.carvana.com/search/2000219441/2017-subaru-wrx-premium-sedan-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",Sedan,5,Crystal Black Silica,Carbon Black Checkered,18 Alloy wheels,245 40 tires,Gas,"36 mo. / 36,000 mi.; 10 mos. 14,500 mi. left","60 mo. / 60,000 mi.; 34 mos. 38,500 mi. left",2.0L Turbo H4,268 hp / 258 ft-lbs. torque,"Manual, 6-Spd",2000219441,JF1VA1E65H9816995,2017,Subaru WRX,"21,205 miles","27
HWY","20
CITY","$24,600"
"https://www.carvana.com/search/2000225905/2017-hyundai-se-hatchback-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",Hatchback,5,Ironman Silver,Gray,14 Steel with hub caps,175 70 tires,Gas,"60 mo. / 60,000 mi.; 35 mos. 12,500 mi. left","60 mo. / 60,000 mi.; 35 mos. 12,500 mi. left",1.6L I4,137 hp / 123 ft-lbs. torque,"Auto, 6-Spd w/Overdrive",2000225905,KMHCT5AE0HU310810,2017,Hyundai Accent,"47,298 miles","36
HWY","26
CITY","$11,000"
"https://www.carvana.com/search/2000226405/2017-jeep-latitude-sport-utility-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",SUV,5,Granite Crystal Metallic Clear Coat,BLACK,17 Alloy wheels,225 60 tires,Gas,"36 mo. / 36,000 mi.; 14 mos. 16,200 mi. left","60 mo. / 60,000 mi.; 38 mos. 40,200 mi. left",2.4L I4,180 hp / 171 ft-lbs. torque,"Automatic, 9-Spd",2000226405,1C4PJLCB1HW640866,2017,Jeep Cherokee,"19,548 miles","30
HWY","21
CITY","$17,700"
"https://www.carvana.com/search/2000224779/2015-lexus-es-350-sedan-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",Sedan,5,Fire Agate Pearl,Light Gray,17 Alloy wheels,215 55 tires,Gas,"48 mo. / 50,000 mi.; 3 mos. 19,700 mi. left","72 mo. / 70,000 mi.; 28 mos. 39,700 mi. left",3.5L V6,268 hp / 248 ft-lbs. torque,"Auto, 6-Spd Seq Shft",2000224779,JTHBK1GG7F2192623,2015,Lexus ES,"30,053 miles","31
HWY","21
CITY","$23,600"
"https://www.carvana.com/search/2000224864/2017-nissan-sv-sedan-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",Sedan,5,Brilliant Silver,Charcoal,15 Alloy wheels,185 65 tires,Gas,"36 mo. / 36,000 mi.; 18 mos. 19,700 mi. left","60 mo. / 60,000 mi.; 42 mos. 43,700 mi. left",1.6L I4,109 hp / 107 ft-lbs. torque,"Auto, CVT w/Xtronic",2000224864,3N1CN7AP9HK436159,2017,Nissan Versa,"16,017 miles","39
HWY","31
CITY","$12,800"
"https://www.carvana.com/search/2000224800/2016-toyota-se-sedan-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",Sedan,5,Classic Silver Metallic,Black,17 Alloy wheels,215 55 tires,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 24 mos. 100 mi. left",2.5L I4,178 hp / 170 ft-lbs. torque,"Auto, 6-Spd SeqShft",2000224800,4T1BF1FK0GU190953,2016,Toyota Camry,"59,604 miles","35
HWY","25
CITY","$15,300"
"https://www.carvana.com/search/2000216569/2017-toyota-xle-sedan-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",Sedan,5,Predawn Gray Mica,Black,17 Alloy wheels,215 55 tires,Gas,"36 mo. / 36,000 mi.; 17 mos. 8,600 mi. left","60 mo. / 60,000 mi.; 41 mos. 32,600 mi. left",2.5L I4,178 hp / 170 ft-lbs. torque,"Auto, 6-Spd SeqShft",2000216569,4T1BF1FK5HU440950,2017,Toyota Camry,"27,126 miles","33
HWY","24
CITY","$18,200"
"https://www.carvana.com/search/2000222274/2015-volkswagen-2.0t-se-sport-utility-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",SUV,5,Deep Black Pearl Metallic,Black,18 Alloy wheels,235 50 tires,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 9 mos. 39,600 mi. left",2.0L Turbo I4,200 hp / 207 ft-lbs. torque,"Auto, 6-Spd Tiptronic Spt",2000222274,WVGAV7AXXFW509718,2015,Volkswagen Tiguan,"20,118 miles","26
HWY","21
CITY","$15,500"
"https://www.carvana.com/search/2000225887/2017-gmc-sport-utility-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",SUV,7,Sparkling Silver Metallic,Ebony,20 Alloy wheels,255 55 tires,Gas,"36 mo. / 36,000 mi.; Expired","72 mo. / 72,000 mi.; 46 mos. 21,700 mi. left",3.6L V6,281 hp / 266 ft-lbs. torque,"Automatic, 6-Spd",2000225887,1GKKRSKD6HJ241159,2017,GMC Acadia Limited,"50,026 miles","22
HWY","15
CITY","$25,600"
"https://www.carvana.com/search/2000225863/2017-nissan-2.5-sl-sedan-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",Sedan,5,Storm Blue,Charcoal,17 Alloy wheels,215 55 tires,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 38 mos. 12,500 mi. left",2.5L I4,182 hp / 180 ft-lbs. torque,"Automatic, Xtronic CVT",2000225863,1N4AL3AP4HC247286,2017,Nissan Altima,"47,295 miles","39
HWY","27
CITY","$15,300"
